,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50
14,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.0,0.15384615384615385,0.0
15,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.0,0.15384615384615385,0.0
16,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.0,0.15384615384615385,0.0
17,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.0,0.15384615384615385,0.0
18,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.0,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.0,0.23076923076923078,0.07692307692307693
19,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.0,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.0,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.0,0.23076923076923078,0.07692307692307693
20,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.0,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.0,0.23076923076923078,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.0,0.23076923076923078,0.07692307692307693
21,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.38461538461538464,0.0,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.0,0.23076923076923078,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.0,0.23076923076923078,0.07692307692307693
22,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.0,0.23076923076923078,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.23076923076923078,0.07692307692307693
23,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.0,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.0,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.3076923076923077,0.07692307692307693
24,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.0,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.0,0.3076923076923077,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.15384615384615385
25,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.0,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.0,0.3076923076923077,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.15384615384615385
26,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.0,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.0,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.15384615384615385
27,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.0,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.0,0.46153846153846156,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.15384615384615385
28,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.0,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.0,0.46153846153846156,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.15384615384615385
29,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.0,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.0,0.46153846153846156,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.23076923076923078
30,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.0,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.5384615384615384,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.23076923076923078
31,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.0,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.5384615384615384,0.3076923076923077,0.46153846153846156,0.3076923076923077,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.15384615384615385,0.46153846153846156,0.23076923076923078
32,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.5384615384615384,0.38461538461538464,0.3076923076923077,0.0,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.5384615384615384,0.3076923076923077,0.46153846153846156,0.3076923076923077,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.46153846153846156,0.3076923076923077
33,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.5384615384615384,0.38461538461538464,0.3076923076923077,0.0,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.5384615384615384,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.5384615384615384,0.3076923076923077,0.46153846153846156,0.3076923076923077,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.3076923076923077,0.5384615384615384,0.3076923076923077
